filename,code,panel_type,is_horizontal,axis_range,floor,fill_color,center_x,center_y,top_y,min_x,max_x,min_y,max_y,width,height,path_d
Zone05,Zone05_GFRC_V48,Vertical,False,F-G,3rd FLOOR,#98FB98,265.51858500000003,1084.0452850000001,986.92957,233.41504,297.62213,986.92957,1181.161,64.20709000000002,194.23143000000005,"M233.41504,1181.161 L297.62213,1181.161 L297.62213,986.92957 L233.41504,986.92957 z"
Zone05,Zone05_GFRC_V49,Vertical,False,F-G,3rd FLOOR,#98FB98,330.732035,1084.0452850000001,986.92957,298.6285,362.83557,986.92957,1181.161,64.20707000000004,194.23143000000005,"M298.6285,1181.161 L362.83557,1181.161 L362.83557,986.92957 L298.6285,986.92957 z"
Zone05,Zone05_GFRC_V50,Vertical,False,F-G,3rd FLOOR,#98FB98,199.70129,1084.0452850000001,986.92957,166.99393,232.40865,986.92957,1181.161,65.41471999999999,194.23143000000005,"M166.99393,1181.161 L232.40865,1181.161 L232.40865,986.92957 L166.99393,986.92957 z"
Zone05,Zone05_GFRC_V51,Vertical,False,J-K,3rd FLOOR,#98FB98,1965.9036500000002,1084.0452850000001,986.92957,1933.1963,1998.611,986.92957,1181.161,65.41470000000004,194.23143000000005,"M1998.611,1181.161 L1933.1963,1181.161 L1933.1963,986.92957 L1998.611,986.92957 z"
Zone05,Zone05_GFRC_V52,Vertical,False,L-M,3rd FLOOR,#98FB98,2750.8759,1084.0452850000001,986.92957,2718.1685,2783.5833,986.92957,1181.161,65.41479999999956,194.23143000000005,"M2783.5833,1181.161 L2718.1685,1181.161 L2718.1685,986.92957 L2783.5833,986.92957 z"
Zone05,Zone05_GFRC_V53,Vertical,False,L-M,3rd FLOOR,#98FB98,2554.6316500000003,1084.0452850000001,986.92957,2521.9243,2587.339,986.92957,1181.161,65.41469999999981,194.23143000000005,"M2521.9243,1181.161 L2587.339,1181.161 L2587.339,986.92957 L2521.9243,986.92957 z"
Zone05,Zone05_GFRC_V54,Vertical,False,I-J,3rd FLOOR,#98FB98,1573.4153000000001,1084.0452850000001,986.92957,1540.7079,1606.1227,986.92957,1181.161,65.41479999999979,194.23143000000005,"M1606.1227,1181.161 L1540.7079,1181.161 L1540.7079,986.92957 L1606.1227,986.92957 z"
Zone05,Zone05_GFRC_V55,Vertical,False,I-J,3rd FLOOR,#98FB98,1377.1665,1084.0452850000001,986.92957,1344.4591,1409.8739,986.92957,1181.161,65.41480000000001,194.23143000000005,"M1344.4591,1181.161 L1409.8739,1181.161 L1409.8739,986.92957 L1344.4591,986.92957 z"
Zone05,Zone05_GFRC_V56,Vertical,False,K-L,3rd FLOOR,#98FB98,2358.392,1084.0452850000001,986.92957,2325.6846,2391.0994,986.92957,1181.161,65.41480000000001,194.23143000000005,"M2391.0994,1181.161 L2325.6846,1181.161 L2325.6846,986.92957 L2391.0994,986.92957 z"
Zone05,Zone05_GFRC_V57,Vertical,False,M-After,3rd FLOOR,#98FB98,2947.12,1084.0452850000001,986.92957,2914.4126,2979.8274,986.92957,1181.161,65.41480000000001,194.23143000000005,"M2914.4126,1181.161 L2979.8274,1181.161 L2979.8274,986.92957 L2914.4126,986.92957 z"
Zone05,Zone05_GFRC_V58,Vertical,False,K-L,3rd FLOOR,#98FB98,2162.1432000000004,1084.0452850000001,986.92957,2129.4358,2194.8506,986.92957,1181.161,65.41480000000001,194.23143000000005,"M2129.4358,1181.161 L2194.8506,1181.161 L2194.8506,986.92957 L2129.4358,986.92957 z"
Zone05,Zone05_GFRC_V59,Vertical,False,J-K,3rd FLOOR,#98FB98,1769.65485,1084.0452850000001,986.92957,1736.9475,1802.3622,986.92957,1181.161,65.41470000000004,194.23143000000005,"M1736.9475,1181.161 L1802.3622,1181.161 L1802.3622,986.92957 L1736.9475,986.92957 z"
Zone05,Zone05_GFRC_V60,Vertical,False,H-I,3rd FLOOR,#98FB98,984.6780699999999,1084.0452850000001,986.92957,951.9707,1017.38544,986.92957,1181.161,65.41474000000005,194.23143000000005,"M951.9707,1181.161 L1017.38544,1181.161 L1017.38544,986.92957 L951.9707,986.92957 z"
Zone05,Zone05_GFRC_V61,Vertical,False,G-H,3rd FLOOR,#98FB98,787.8301,1084.0452850000001,986.92957,755.1227,820.5375,986.92957,1181.161,65.41480000000001,194.23143000000005,"M755.1227,1181.161 L820.5375,1181.161 L820.5375,986.92957 L755.1227,986.92957 z"
Zone05,Zone05_GFRC_V62,Vertical,False,G-H,3rd FLOOR,#98FB98,853.64733,1084.0452850000001,986.92957,821.54376,885.7509,986.92957,1181.161,64.20713999999998,194.23143000000005,"M821.54376,1181.161 L885.7509,1181.161 L885.7509,986.92957 L821.54376,986.92957 z"
Zone05,Zone05_GFRC_V63,Vertical,False,G-H,3rd FLOOR,#98FB98,918.86081,1084.0452850000001,986.92957,886.75726,950.96436,986.92957,1181.161,64.20710000000008,194.23143000000005,"M886.75726,1181.161 L950.96436,1181.161 L950.96436,986.92957 L886.75726,986.92957 z"
Zone05,Zone05_GFRC_H43,Horizontal,True,F-G,2nd FLOOR,#87CEEB,297.797135,1214.8748500000002,1182.1675,200.17822,395.41605,1182.1675,1247.5822,195.23782999999997,65.41470000000004,"M395.41605,1182.1675 L200.17822,1182.1675 L200.17822,1247.5822 L395.41605,1247.5822 z"
Zone05,Zone05_GFRC_H44,Horizontal,True,F-G,2nd FLOOR,#87CEEB,494.04131,1214.8748500000002,1182.1675,396.42242,591.6602,1182.1675,1247.5822,195.23778000000004,65.41470000000004,"M591.6602,1182.1675 L396.42242,1182.1675 L396.42242,1247.5822 L591.6602,1247.5822 z"
Zone05,Zone05_GFRC_H45,Horizontal,True,I-J,2nd FLOOR,#87CEEB,1475.2885999999999,1214.8748500000002,1182.1675,1377.6697,1572.9075,1182.1675,1247.5822,195.2378000000001,65.41470000000004,"M1572.9075,1182.1675 L1377.6697,1182.1675 L1377.6697,1247.5822 L1572.9075,1247.5822 z"
Zone05,Zone05_GFRC_H46,Horizontal,True,J-K,2nd FLOOR,#87CEEB,1867.77695,1214.8748500000002,1182.1675,1770.1581,1965.3958,1182.1675,1247.5822,195.2376999999999,65.41470000000004,"M1965.3958,1182.1675 L1770.1581,1182.1675 L1770.1581,1247.5822 L1965.3958,1247.5822 z"
Zone05,Zone05_GFRC_H47,Horizontal,True,H-I,2nd FLOOR,#87CEEB,1082.8002000000001,1214.8748500000002,1182.1675,985.1813,1180.4191,1182.1675,1247.5822,195.2378000000001,65.41470000000004,"M1180.4191,1182.1675 L985.1813,1182.1675 L985.1813,1247.5822 L1180.4191,1247.5822 z"
Zone05,Zone05_GFRC_H48,Horizontal,True,G-H,2nd FLOOR,#87CEEB,690.31178,1214.8748500000002,1182.1675,592.6929,787.93066,1182.1675,1247.5822,195.23775999999998,65.41470000000004,"M787.93066,1182.1675 L592.6929,1182.1675 L592.6929,1247.5822 L787.93066,1247.5822 z"
Zone05,Zone05_GFRC_H49,Horizontal,True,K-L,2nd FLOOR,#87CEEB,2260.2654,1214.8748500000002,1182.1675,2162.6465,2357.8843,1182.1675,1247.5822,195.23780000000033,65.41470000000004,"M2357.8843,1182.1675 L2162.6465,1182.1675 L2162.6465,1247.5822 L2357.8843,1247.5822 z"
Zone05,Zone05_GFRC_H50,Horizontal,True,H-I,2nd FLOOR,#87CEEB,1279.0444,1214.8748500000002,1182.1675,1181.4255,1376.6633,1182.1675,1247.5822,195.23779999999988,65.41470000000004,"M1376.6633,1182.1675 L1181.4255,1182.1675 L1181.4255,1247.5822 L1376.6633,1247.5822 z"
Zone05,Zone05_GFRC_H51,Horizontal,True,J-K,2nd FLOOR,#87CEEB,2064.02115,1214.8748500000002,1182.1675,1966.4022,2161.6401,1182.1675,1247.5822,195.23790000000008,65.41470000000004,"M2161.6401,1182.1675 L1966.4022,1182.1675 L1966.4022,1247.5822 L2161.6401,1247.5822 z"
Zone05,Zone05_GFRC_H52,Horizontal,True,K-L,2nd FLOOR,#87CEEB,2456.50965,1214.8748500000002,1182.1675,2358.8906,2554.1287,1182.1675,1247.5822,195.23810000000003,65.41470000000004,"M2554.1287,1182.1675 L2358.8906,1182.1675 L2358.8906,1247.5822 L2554.1287,1247.5822 z"
Zone05,Zone05_GFRC_H53,Horizontal,True,L-M,2nd FLOOR,#87CEEB,2848.9981,1214.8748500000002,1182.1675,2751.3792,2946.617,1182.1675,1247.5822,195.23780000000033,65.41470000000004,"M2946.617,1182.1675 L2751.3792,1182.1675 L2751.3792,1247.5822 L2946.617,1247.5822 z"
Zone05,Zone05_GFRC_H54,Horizontal,True,I-J,2nd FLOOR,#87CEEB,1671.5327,1214.8748500000002,1182.1675,1573.9138,1769.1516,1182.1675,1247.5822,195.23779999999988,65.41470000000004,"M1769.1516,1182.1675 L1573.9138,1182.1675 L1573.9138,1247.5822 L1769.1516,1247.5822 z"
Zone05,Zone05_GFRC_H55,Horizontal,True,G-H,2nd FLOOR,#87CEEB,886.555985,1214.8748500000002,1182.1675,788.9371,984.17487,1182.1675,1247.5822,195.23777000000007,65.41470000000004,"M984.17487,1182.1675 L788.9371,1182.1675 L788.9371,1247.5822 L984.17487,1247.5822 z"
Zone05,Zone05_GFRC_H56,Horizontal,True,L-M,2nd FLOOR,#87CEEB,2652.7538,1214.8748500000002,1182.1675,2555.1348,2750.3728,1182.1675,1247.5822,195.23800000000028,65.41470000000004,"M2750.3728,1182.1675 L2555.1348,1182.1675 L2555.1348,1247.5822 L2750.3728,1247.5822 z"
Zone05,Zone05_GFRC_V64,Vertical,False,F-G,2nd FLOOR,#98FB98,395.945495,1345.70365,1248.588,363.84195,428.04904,1248.588,1442.8193,64.20709,194.23130000000015,"M363.84195,1442.8193 L428.04904,1442.8193 L428.04904,1248.588 L363.84195,1248.588 z"
Zone05,Zone05_GFRC_V65,Vertical,False,F-G,2nd FLOOR,#98FB98,526.3724050000001,1345.70365,1248.588,494.26886,558.47595,1248.588,1442.8193,64.20709,194.23130000000015,"M494.26886,1442.8193 L558.47595,1442.8193 L558.47595,1248.588 L494.26886,1248.588 z"
Zone05,Zone05_GFRC_V66,Vertical,False,F-G,2nd FLOOR,#98FB98,461.15895,1345.70365,1248.588,429.05542,493.26248,1248.588,1442.8193,64.20705999999996,194.23130000000015,"M429.05542,1442.8193 L493.26248,1442.8193 L493.26248,1248.588 L429.05542,1248.588 z"
Zone05,Zone05_GFRC_V67,Vertical,False,G-H,2nd FLOOR,#98FB98,592.1897,1345.70365,1248.588,559.4823,624.8971,1248.588,1442.8193,65.41480000000001,194.23130000000015,"M559.4823,1442.8193 L624.8971,1442.8193 L624.8971,1248.588 L559.4823,1248.588 z"
Zone05,Zone05_GFRC_V68,Vertical,False,L-M,2nd FLOOR,#98FB98,2750.8759,1345.7042999999999,1248.5886,2718.1685,2783.5833,1248.5886,1442.82,65.41479999999956,194.2313999999999,"M2783.5833,1442.82 L2718.1685,1442.82 L2718.1685,1248.5886 L2783.5833,1248.5886 z"
Zone05,Zone05_GFRC_V69,Vertical,False,F-G,2nd FLOOR,#98FB98,199.70129,1345.7042999999999,1248.5886,166.99393,232.40865,1248.5886,1442.82,65.41471999999999,194.2313999999999,"M166.99393,1442.82 L232.40865,1442.82 L232.40865,1248.5886 L166.99393,1248.5886 z"
Zone05,Zone05_GFRC_V70,Vertical,False,F-G,2nd FLOOR,#98FB98,330.732035,1345.7042999999999,1248.5886,298.6285,362.83557,1248.5886,1442.82,64.20707000000004,194.2313999999999,"M298.6285,1442.82 L362.83557,1442.82 L362.83557,1248.5886 L298.6285,1248.5886 z"
Zone05,Zone05_GFRC_V71,Vertical,False,F-G,2nd FLOOR,#98FB98,265.51858500000003,1345.7042999999999,1248.5886,233.41504,297.62213,1248.5886,1442.82,64.20709000000002,194.2313999999999,"M233.41504,1442.82 L297.62213,1442.82 L297.62213,1248.5886 L233.41504,1248.5886 z"
Zone05,Zone05_GFRC_V72,Vertical,False,I-J,2nd FLOOR,#98FB98,1573.4153000000001,1345.7042999999999,1248.5886,1540.7079,1606.1227,1248.5886,1442.82,65.41479999999979,194.2313999999999,"M1606.1227,1442.82 L1540.7079,1442.82 L1540.7079,1248.5886 L1606.1227,1248.5886 z"
Zone05,Zone05_GFRC_V73,Vertical,False,H-I,2nd FLOOR,#98FB98,1180.9269,1345.7042999999999,1248.5886,1148.2195,1213.6343,1248.5886,1442.82,65.41480000000001,194.2313999999999,"M1213.6343,1442.82 L1148.2195,1442.82 L1148.2195,1248.5886 L1213.6343,1248.5886 z"
Zone05,Zone05_GFRC_V74,Vertical,False,I-J,2nd FLOOR,#98FB98,1377.1665,1345.7042999999999,1248.5886,1344.4591,1409.8739,1248.5886,1442.82,65.41480000000001,194.2313999999999,"M1344.4591,1442.82 L1409.8739,1442.82 L1409.8739,1248.5886 L1344.4591,1248.5886 z"
Zone05,Zone05_GFRC_V75,Vertical,False,J-K,2nd FLOOR,#98FB98,1769.65485,1345.7042999999999,1248.5886,1736.9475,1802.3622,1248.5886,1442.82,65.41470000000004,194.2313999999999,"M1736.9475,1442.82 L1802.3622,1442.82 L1802.3622,1248.5886 L1736.9475,1248.5886 z"
Zone05,Zone05_GFRC_V76,Vertical,False,K-L,2nd FLOOR,#98FB98,2162.1432000000004,1345.7042999999999,1248.5886,2129.4358,2194.8506,1248.5886,1442.82,65.41480000000001,194.2313999999999,"M2129.4358,1442.82 L2194.8506,1442.82 L2194.8506,1248.5886 L2129.4358,1248.5886 z"
Zone05,Zone05_GFRC_V77,Vertical,False,L-M,2nd FLOOR,#98FB98,2554.6316500000003,1345.7042999999999,1248.5886,2521.9243,2587.339,1248.5886,1442.82,65.41469999999981,194.2313999999999,"M2521.9243,1442.82 L2587.339,1442.82 L2587.339,1248.5886 L2521.9243,1248.5886 z"
Zone05,Zone05_GFRC_V78,Vertical,False,H-I,2nd FLOOR,#98FB98,984.6780699999999,1345.7042999999999,1248.5886,951.9707,1017.38544,1248.5886,1442.82,65.41474000000005,194.2313999999999,"M951.9707,1442.82 L1017.38544,1442.82 L1017.38544,1248.5886 L951.9707,1248.5886 z"
Zone05,Zone05_GFRC_V79,Vertical,False,G-H,2nd FLOOR,#98FB98,787.8301,1345.7042999999999,1248.5886,755.1227,820.5375,1248.5886,1442.82,65.41480000000001,194.2313999999999,"M755.1227,1442.82 L820.5375,1442.82 L820.5375,1248.5886 L755.1227,1248.5886 z"
Zone05,Zone05_GFRC_V80,Vertical,False,G-H,2nd FLOOR,#98FB98,853.64733,1345.7042999999999,1248.5886,821.54376,885.7509,1248.5886,1442.82,64.20713999999998,194.2313999999999,"M821.54376,1442.82 L885.7509,1442.82 L885.7509,1248.5886 L821.54376,1248.5886 z"
Zone05,Zone05_GFRC_V81,Vertical,False,G-H,2nd FLOOR,#98FB98,918.86081,1345.7042999999999,1248.5886,886.75726,950.96436,1248.5886,1442.82,64.20710000000008,194.2313999999999,"M886.75726,1442.82 L950.96436,1442.82 L950.96436,1248.5886 L886.75726,1248.5886 z"
Zone05,Zone05_GFRC_V82,Vertical,False,K-L,2nd FLOOR,#98FB98,2358.392,1345.7042999999999,1248.5886,2325.6846,2391.0994,1248.5886,1442.82,65.41480000000001,194.2313999999999,"M2391.0994,1442.82 L2325.6846,1442.82 L2325.6846,1248.5886 L2391.0994,1248.5886 z"
Zone05,Zone05_GFRC_V83,Vertical,False,J-K,2nd FLOOR,#98FB98,1965.9036500000002,1345.7042999999999,1248.5886,1933.1963,1998.611,1248.5886,1442.82,65.41470000000004,194.2313999999999,"M1998.611,1442.82 L1933.1963,1442.82 L1933.1963,1248.5886 L1998.611,1248.5886 z"
Zone05,Zone05_GFRC_V84,Vertical,False,M-After,2nd FLOOR,#98FB98,2947.12,1345.7042999999999,1248.5886,2914.4126,2979.8274,1248.5886,1442.82,65.41480000000001,194.2313999999999,"M2914.4126,1442.82 L2979.8274,1442.82 L2979.8274,1248.5886 L2914.4126,1248.5886 z"
Zone05,Zone05_GFRC_H57,Horizontal,True,L-M,1ST FLOOR,#87CEEB,2652.7538,1476.53375,1443.8264,2555.1348,2750.3728,1443.8264,1509.2411,195.23800000000028,65.41470000000004,"M2750.3728,1443.8264 L2555.1348,1443.8264 L2555.1348,1509.2411 L2750.3728,1509.2411 z"
Zone05,Zone05_GFRC_H58,Horizontal,True,F-G,1ST FLOOR,#87CEEB,494.04131,1476.53375,1443.8264,396.42242,591.6602,1443.8264,1509.2411,195.23778000000004,65.41470000000004,"M591.6602,1443.8264 L396.42242,1443.8264 L396.42242,1509.2411 L591.6602,1509.2411 z"
Zone05,Zone05_GFRC_H59,Horizontal,True,F-G,1ST FLOOR,#87CEEB,297.797135,1476.53375,1443.8264,200.17822,395.41605,1443.8264,1509.2411,195.23782999999997,65.41470000000004,"M395.41605,1443.8264 L200.17822,1443.8264 L200.17822,1509.2411 L395.41605,1509.2411 z"
Zone05,Zone05_GFRC_H60,Horizontal,True,L-M,1ST FLOOR,#87CEEB,2848.9981,1476.53375,1443.8264,2751.3792,2946.617,1443.8264,1509.2411,195.23780000000033,65.41470000000004,"M2946.617,1443.8264 L2751.3792,1443.8264 L2751.3792,1509.2411 L2946.617,1509.2411 z"
Zone05,Zone05_GFRC_H61,Horizontal,True,H-I,1ST FLOOR,#87CEEB,1082.8002000000001,1476.53375,1443.8264,985.1813,1180.4191,1443.8264,1509.2411,195.2378000000001,65.41470000000004,"M1180.4191,1443.8264 L985.1813,1443.8264 L985.1813,1509.2411 L1180.4191,1509.2411 z"
Zone05,Zone05_GFRC_H62,Horizontal,True,J-K,1ST FLOOR,#87CEEB,1867.77695,1476.53375,1443.8264,1770.1581,1965.3958,1443.8264,1509.2411,195.2376999999999,65.41470000000004,"M1965.3958,1443.8264 L1770.1581,1443.8264 L1770.1581,1509.2411 L1965.3958,1509.2411 z"
Zone05,Zone05_GFRC_H63,Horizontal,True,J-K,1ST FLOOR,#87CEEB,2064.02115,1476.53375,1443.8264,1966.4022,2161.6401,1443.8264,1509.2411,195.23790000000008,65.41470000000004,"M2161.6401,1443.8264 L1966.4022,1443.8264 L1966.4022,1509.2411 L2161.6401,1509.2411 z"
Zone05,Zone05_GFRC_H64,Horizontal,True,G-H,1ST FLOOR,#87CEEB,690.31178,1476.53375,1443.8264,592.6929,787.93066,1443.8264,1509.2411,195.23775999999998,65.41470000000004,"M787.93066,1443.8264 L592.6929,1443.8264 L592.6929,1509.2411 L787.93066,1509.2411 z"
Zone05,Zone05_GFRC_H65,Horizontal,True,K-L,1ST FLOOR,#87CEEB,2456.50965,1476.53375,1443.8264,2358.8906,2554.1287,1443.8264,1509.2411,195.23810000000003,65.41470000000004,"M2554.1287,1443.8264 L2358.8906,1443.8264 L2358.8906,1509.2411 L2554.1287,1509.2411 z"
Zone05,Zone05_GFRC_H66,Horizontal,True,K-L,1ST FLOOR,#87CEEB,2260.2654,1476.53375,1443.8264,2162.6465,2357.8843,1443.8264,1509.2411,195.23780000000033,65.41470000000004,"M2357.8843,1443.8264 L2162.6465,1443.8264 L2162.6465,1509.2411 L2357.8843,1509.2411 z"
Zone05,Zone05_GFRC_H67,Horizontal,True,G-H,1ST FLOOR,#87CEEB,886.555985,1476.53375,1443.8264,788.9371,984.17487,1443.8264,1509.2411,195.23777000000007,65.41470000000004,"M984.17487,1443.8264 L788.9371,1443.8264 L788.9371,1509.2411 L984.17487,1509.2411 z"
Zone05,Zone05_GFRC_H68,Horizontal,True,H-I,1ST FLOOR,#87CEEB,1279.0444,1476.53375,1443.8264,1181.4255,1376.6633,1443.8264,1509.2411,195.23779999999988,65.41470000000004,"M1376.6633,1443.8264 L1181.4255,1443.8264 L1181.4255,1509.2411 L1376.6633,1509.2411 z"
Zone05,Zone05_GFRC_H69,Horizontal,True,I-J,1ST FLOOR,#87CEEB,1475.2885999999999,1476.53375,1443.8264,1377.6697,1572.9075,1443.8264,1509.2411,195.2378000000001,65.41470000000004,"M1572.9075,1443.8264 L1377.6697,1443.8264 L1377.6697,1509.2411 L1572.9075,1509.2411 z"
Zone05,Zone05_GFRC_H70,Horizontal,True,I-J,1ST FLOOR,#87CEEB,1671.5327,1476.53375,1443.8264,1573.9138,1769.1516,1443.8264,1509.2411,195.23779999999988,65.41470000000004,"M1769.1516,1443.8264 L1573.9138,1443.8264 L1573.9138,1509.2411 L1769.1516,1509.2411 z"
Zone05,Zone05_GFRC_V85,Vertical,False,G-H,1ST FLOOR,#98FB98,592.1897,1607.3626,1510.2468,559.4823,624.8971,1510.2468,1704.4784,65.41480000000001,194.23160000000007,"M559.4823,1704.4784 L624.8971,1704.4784 L624.8971,1510.2468 L559.4823,1510.2468 z"
Zone05,Zone05_GFRC_V86,Vertical,False,F-G,1ST FLOOR,#98FB98,461.15895,1607.3626,1510.2468,429.05542,493.26248,1510.2468,1704.4784,64.20705999999996,194.23160000000007,"M429.05542,1704.4784 L493.26248,1704.4784 L493.26248,1510.2468 L429.05542,1510.2468 z"
Zone05,Zone05_GFRC_V87,Vertical,False,F-G,1ST FLOOR,#98FB98,395.945495,1607.3626,1510.2468,363.84195,428.04904,1510.2468,1704.4784,64.20709,194.23160000000007,"M363.84195,1704.4784 L428.04904,1704.4784 L428.04904,1510.2468 L363.84195,1510.2468 z"
Zone05,Zone05_GFRC_V88,Vertical,False,F-G,1ST FLOOR,#98FB98,526.3724050000001,1607.3626,1510.2468,494.26886,558.47595,1510.2468,1704.4784,64.20709,194.23160000000007,"M494.26886,1704.4784 L558.47595,1704.4784 L558.47595,1510.2468 L494.26886,1510.2468 z"
Zone05,Zone05_GFRC_V89,Vertical,False,F-G,1ST FLOOR,#98FB98,330.732035,1607.3632499999999,1510.2476,298.6285,362.83557,1510.2476,1704.4789,64.20707000000004,194.23130000000015,"M298.6285,1704.4789 L362.83557,1704.4789 L362.83557,1510.2476 L298.6285,1510.2476 z"
Zone05,Zone05_GFRC_V90,Vertical,False,G-H,1ST FLOOR,#98FB98,853.64733,1607.3632499999999,1510.2476,821.54376,885.7509,1510.2476,1704.4789,64.20713999999998,194.23130000000015,"M821.54376,1704.4789 L885.7509,1704.4789 L885.7509,1510.2476 L821.54376,1510.2476 z"
Zone05,Zone05_GFRC_V91,Vertical,False,F-G,1ST FLOOR,#98FB98,265.51858500000003,1607.3632499999999,1510.2476,233.41504,297.62213,1510.2476,1704.4789,64.20709000000002,194.23130000000015,"M233.41504,1704.4789 L297.62213,1704.4789 L297.62213,1510.2476 L233.41504,1510.2476 z"
Zone05,Zone05_GFRC_V92,Vertical,False,M-After,1ST FLOOR,#98FB98,2947.12,1607.3632499999999,1510.2476,2914.4126,2979.8274,1510.2476,1704.4789,65.41480000000001,194.23130000000015,"M2914.4126,1704.4789 L2979.8274,1704.4789 L2979.8274,1510.2476 L2914.4126,1510.2476 z"
Zone05,Zone05_GFRC_V93,Vertical,False,F-G,1ST FLOOR,#98FB98,199.70129,1607.3632499999999,1510.2476,166.99393,232.40865,1510.2476,1704.4789,65.41471999999999,194.23130000000015,"M166.99393,1704.4789 L232.40865,1704.4789 L232.40865,1510.2476 L166.99393,1510.2476 z"
Zone05,Zone05_GFRC_V94,Vertical,False,L-M,1ST FLOOR,#98FB98,2750.8759,1607.3632499999999,1510.2476,2718.1685,2783.5833,1510.2476,1704.4789,65.41479999999956,194.23130000000015,"M2783.5833,1704.4789 L2718.1685,1704.4789 L2718.1685,1510.2476 L2783.5833,1510.2476 z"
Zone05,Zone05_GFRC_V95,Vertical,False,G-H,1ST FLOOR,#98FB98,918.86081,1607.3632499999999,1510.2476,886.75726,950.96436,1510.2476,1704.4789,64.20710000000008,194.23130000000015,"M886.75726,1704.4789 L950.96436,1704.4789 L950.96436,1510.2476 L886.75726,1510.2476 z"
Zone05,Zone05_GFRC_V96,Vertical,False,I-J,1ST FLOOR,#98FB98,1377.1665,1607.3632499999999,1510.2476,1344.4591,1409.8739,1510.2476,1704.4789,65.41480000000001,194.23130000000015,"M1344.4591,1704.4789 L1409.8739,1704.4789 L1409.8739,1510.2476 L1344.4591,1510.2476 z"
Zone05,Zone05_GFRC_V97,Vertical,False,J-K,1ST FLOOR,#98FB98,1769.65485,1607.3632499999999,1510.2476,1736.9475,1802.3622,1510.2476,1704.4789,65.41470000000004,194.23130000000015,"M1736.9475,1704.4789 L1802.3622,1704.4789 L1802.3622,1510.2476 L1736.9475,1510.2476 z"
Zone05,Zone05_GFRC_V98,Vertical,False,K-L,1ST FLOOR,#98FB98,2358.392,1607.3632499999999,1510.2476,2325.6846,2391.0994,1510.2476,1704.4789,65.41480000000001,194.23130000000015,"M2391.0994,1704.4789 L2325.6846,1704.4789 L2325.6846,1510.2476 L2391.0994,1510.2476 z"
Zone05,Zone05_GFRC_V99,Vertical,False,K-L,1ST FLOOR,#98FB98,2162.1432000000004,1607.3632499999999,1510.2476,2129.4358,2194.8506,1510.2476,1704.4789,65.41480000000001,194.23130000000015,"M2129.4358,1704.4789 L2194.8506,1704.4789 L2194.8506,1510.2476 L2129.4358,1510.2476 z"
Zone05,Zone05_GFRC_V100,Vertical,False,L-M,1ST FLOOR,#98FB98,2554.6316500000003,1607.3632499999999,1510.2476,2521.9243,2587.339,1510.2476,1704.4789,65.41469999999981,194.23130000000015,"M2521.9243,1704.4789 L2587.339,1704.4789 L2587.339,1510.2476 L2521.9243,1510.2476 z"
Zone05,Zone05_GFRC_V101,Vertical,False,H-I,1ST FLOOR,#98FB98,984.6780699999999,1607.3632499999999,1510.2476,951.9707,1017.38544,1510.2476,1704.4789,65.41474000000005,194.23130000000015,"M951.9707,1704.4789 L1017.38544,1704.4789 L1017.38544,1510.2476 L951.9707,1510.2476 z"
Zone05,Zone05_GFRC_V102,Vertical,False,G-H,1ST FLOOR,#98FB98,787.8301,1607.3632499999999,1510.2476,755.1227,820.5375,1510.2476,1704.4789,65.41480000000001,194.23130000000015,"M755.1227,1704.4789 L820.5375,1704.4789 L820.5375,1510.2476 L755.1227,1510.2476 z"
Zone05,Zone05_GFRC_V103,Vertical,False,I-J,1ST FLOOR,#98FB98,1573.4153000000001,1607.3632499999999,1510.2476,1540.7079,1606.1227,1510.2476,1704.4789,65.41479999999979,194.23130000000015,"M1606.1227,1704.4789 L1540.7079,1704.4789 L1540.7079,1510.2476 L1606.1227,1510.2476 z"
Zone05,Zone05_GFRC_V104,Vertical,False,H-I,1ST FLOOR,#98FB98,1180.9269,1607.3632499999999,1510.2476,1148.2195,1213.6343,1510.2476,1704.4789,65.41480000000001,194.23130000000015,"M1213.6343,1704.4789 L1148.2195,1704.4789 L1148.2195,1510.2476 L1213.6343,1510.2476 z"
Zone05,Zone05_GFRC_V105,Vertical,False,J-K,1ST FLOOR,#98FB98,1965.9036500000002,1607.3632499999999,1510.2476,1933.1963,1998.611,1510.2476,1704.4789,65.41470000000004,194.23130000000015,"M1998.611,1704.4789 L1933.1963,1704.4789 L1933.1963,1510.2476 L1998.611,1510.2476 z"
Zone05,Zone05_GFRC_H71,Horizontal,True,F-G,GROUND FLOOR,#87CEEB,494.04131,1738.1926,1705.4852,396.42242,591.6602,1705.4852,1770.9,195.23778000000004,65.41480000000001,"M591.6602,1705.4852 L396.42242,1705.4852 L396.42242,1770.9 L591.6602,1770.9 z"
Zone05,Zone05_GFRC_H72,Horizontal,True,F-G,GROUND FLOOR,#87CEEB,297.797135,1738.1926,1705.4852,200.17822,395.41605,1705.4852,1770.9,195.23782999999997,65.41480000000001,"M395.41605,1705.4852 L200.17822,1705.4852 L200.17822,1770.9 L395.41605,1770.9 z"
Zone05,Zone05_GFRC_H73,Horizontal,True,H-I,GROUND FLOOR,#87CEEB,1082.8002000000001,1738.1926,1705.4852,985.1813,1180.4191,1705.4852,1770.9,195.2378000000001,65.41480000000001,"M1180.4191,1705.4852 L985.1813,1705.4852 L985.1813,1770.9 L1180.4191,1770.9 z"
