element_id,svg_file_name,zone_name,element_type,axis_span,floor_level,panel_orientation,x_coord,y_coord,path_d_for_debug
295cdce556acd7d7,Zone05.svg,Z05,GFRC,G-H,5th FLOOR,Vertical,592.1897,560.726915,"M559.4823,657.84265 L624.8971,657.84265 L624.8971,463.61118 L559.4823,463.61118 z"
bd9830abbae00b3b,Zone05.svg,Z05,GFRC,F-G,5th FLOOR,Vertical,461.15895,560.726915,"M429.05542,657.84265 L493.26248,657.84265 L493.26248,463.61118 L429.05542,463.61118 z"
7415b33462ac7f11,Zone05.svg,Z05,GFRC,F-G,5th FLOOR,Vertical,395.945495,560.726915,"M363.84195,657.84265 L428.04904,657.84265 L428.04904,463.61118 L363.84195,463.61118 z"
846685e7d2d34bcf,Zone05.svg,Z05,GFRC,F-G,5th FLOOR,Vertical,526.3724050000001,560.726915,"M494.26886,657.84265 L558.47595,657.84265 L558.47595,463.61118 L494.26886,463.61118 z"
c9cfe92a5e6da644,Zone05.svg,Z05,GFRC,L-M,5th FLOOR,Vertical,2554.6316500000003,560.72748,"M2521.9243,657.8432 L2587.339,657.8432 L2587.339,463.61176 L2521.9243,463.61176 z"
fd5432dd9e552760,Zone05.svg,Z05,GFRC,G-H,5th FLOOR,Vertical,787.8301,560.72748,"M755.1227,657.8432 L820.5375,657.8432 L820.5375,463.61176 L755.1227,463.61176 z"
3d6fd6d8594d9d4b,Zone05.svg,Z05,GFRC,G-H,5th FLOOR,Vertical,853.64733,560.72748,"M821.54376,657.8432 L885.7509,657.8432 L885.7509,463.61176 L821.54376,463.61176 z"
2b9772671ece5ff3,Zone05.svg,Z05,GFRC,L-M,5th FLOOR,Vertical,2750.8759,560.72748,"M2783.5833,657.8432 L2718.1685,657.8432 L2718.1685,463.61176 L2783.5833,463.61176 z"
718faf483f5181ca,Zone05.svg,Z05,GFRC,G-H,5th FLOOR,Vertical,918.86081,560.72748,"M886.75726,657.8432 L950.96436,657.8432 L950.96436,463.61176 L886.75726,463.61176 z"
93b78c0de5252b45,Zone05.svg,Z05,GFRC,J-K,5th FLOOR,Vertical,1965.9036500000002,560.72748,"M1998.611,657.8432 L1933.1963,657.8432 L1933.1963,463.61176 L1998.611,463.61176 z"
b72e0d1fffc8baf0,Zone05.svg,Z05,GFRC,K-L,5th FLOOR,Vertical,2358.392,560.72748,"M2391.0994,657.8432 L2325.6846,657.8432 L2325.6846,463.61176 L2391.0994,463.61176 z"
c4e3cf6b74cd7529,Zone05.svg,Z05,GFRC,F-G,5th FLOOR,Vertical,330.732035,560.72748,"M298.6285,657.8432 L362.83557,657.8432 L362.83557,463.61176 L298.6285,463.61176 z"
2e5b8349e928317a,Zone05.svg,Z05,GFRC,F-G,5th FLOOR,Vertical,265.51858500000003,560.72748,"M233.41504,657.8432 L297.62213,657.8432 L297.62213,463.61176 L233.41504,463.61176 z"
91ec0d9094ca941b,Zone05.svg,Z05,GFRC,F-G,5th FLOOR,Vertical,199.70129,560.72748,"M166.99393,657.8432 L232.40865,657.8432 L232.40865,463.61176 L166.99393,463.61176 z"
c603164420a3c134,Zone05.svg,Z05,GFRC,J-K,5th FLOOR,Vertical,1769.65485,560.72748,"M1736.9475,657.8432 L1802.3622,657.8432 L1802.3622,463.61176 L1736.9475,463.61176 z"
2d495b452a34e39b,Zone05.svg,Z05,GFRC,H-I,5th FLOOR,Vertical,1180.9269,560.72748,"M1213.6343,657.8432 L1148.2195,657.8432 L1148.2195,463.61176 L1213.6343,463.61176 z"
85df2d91f45d885e,Zone05.svg,Z05,GFRC,I-J,5th FLOOR,Vertical,1573.4153000000001,560.72748,"M1606.1227,657.8432 L1540.7079,657.8432 L1540.7079,463.61176 L1606.1227,463.61176 z"
d7d9eb18c652b84b,Zone05.svg,Z05,GFRC,I-J,5th FLOOR,Vertical,1377.1665,560.72748,"M1344.4591,657.8432 L1409.8739,657.8432 L1409.8739,463.61176 L1344.4591,463.61176 z"
b3151df762a3dd76,Zone05.svg,Z05,GFRC,K-L,5th FLOOR,Vertical,2162.1432000000004,560.72748,"M2129.4358,657.8432 L2194.8506,657.8432 L2194.8506,463.61176 L2129.4358,463.61176 z"
dd89cfe45f606ef9,Zone05.svg,Z05,GFRC,H-I,5th FLOOR,Vertical,984.6780699999999,560.72748,"M951.9707,657.8432 L1017.38544,657.8432 L1017.38544,463.61176 L951.9707,463.61176 z"
5bc066d05b122d86,Zone05.svg,Z05,GFRC,M-After,5th FLOOR,Vertical,2947.12,560.72748,"M2914.4126,657.8432 L2979.8274,657.8432 L2979.8274,463.61176 L2914.4126,463.61176 z"
2199e828c1b67ff0,Zone05.svg,Z05,GFRC,K-L,4th FLOOR,Horizontal,2260.2654,691.5569250000001,"M2357.8843,658.84955 L2162.6465,658.84955 L2162.6465,724.2643 L2357.8843,724.2643 z"
75da3d993ba8ecbc,Zone05.svg,Z05,GFRC,L-M,4th FLOOR,Horizontal,2652.7538,691.5569250000001,"M2750.3728,658.84955 L2555.1348,658.84955 L2555.1348,724.2643 L2750.3728,724.2643 z"
2e6d5797c44c8b79,Zone05.svg,Z05,GFRC,F-G,4th FLOOR,Horizontal,297.797135,691.5569250000001,"M395.41605,658.84955 L200.17822,658.84955 L200.17822,724.2643 L395.41605,724.2643 z"
0613402029c61292,Zone05.svg,Z05,GFRC,F-G,4th FLOOR,Horizontal,494.04131,691.5569250000001,"M591.6602,658.84955 L396.42242,658.84955 L396.42242,724.2643 L591.6602,724.2643 z"
2bfc93b2ce44f2ca,Zone05.svg,Z05,GFRC,H-I,4th FLOOR,Horizontal,1082.8002000000001,691.5569250000001,"M1180.4191,658.84955 L985.1813,658.84955 L985.1813,724.2643 L1180.4191,724.2643 z"
3afa72c8df1fd7bb,Zone05.svg,Z05,GFRC,G-H,4th FLOOR,Horizontal,690.31178,691.5569250000001,"M787.93066,658.84955 L592.6929,658.84955 L592.6929,724.2643 L787.93066,724.2643 z"
84bd0b461920f54b,Zone05.svg,Z05,GFRC,I-J,4th FLOOR,Horizontal,1475.2885999999999,691.5569250000001,"M1572.9075,658.84955 L1377.6697,658.84955 L1377.6697,724.2643 L1572.9075,724.2643 z"
67947196d0df0b2a,Zone05.svg,Z05,GFRC,I-J,4th FLOOR,Horizontal,1671.5327,691.5569250000001,"M1769.1516,658.84955 L1573.9138,658.84955 L1573.9138,724.2643 L1769.1516,724.2643 z"
28a3fe17aa2939a8,Zone05.svg,Z05,GFRC,J-K,4th FLOOR,Horizontal,1867.77695,691.5569250000001,"M1965.3958,658.84955 L1770.1581,658.84955 L1770.1581,724.2643 L1965.3958,724.2643 z"
d5df21fa7b90ea81,Zone05.svg,Z05,GFRC,H-I,4th FLOOR,Horizontal,1279.0444,691.5569250000001,"M1376.6633,658.84955 L1181.4255,658.84955 L1181.4255,724.2643 L1376.6633,724.2643 z"
52a734741bb189c3,Zone05.svg,Z05,GFRC,J-K,4th FLOOR,Horizontal,2064.02115,691.5569250000001,"M2161.6401,658.84955 L1966.4022,658.84955 L1966.4022,724.2643 L2161.6401,724.2643 z"
58c39cfd550a2ca5,Zone05.svg,Z05,GFRC,G-H,4th FLOOR,Horizontal,886.555985,691.5569250000001,"M984.17487,658.84955 L788.9371,658.84955 L788.9371,724.2643 L984.17487,724.2643 z"
3fc8c0572cd21c2c,Zone05.svg,Z05,GFRC,K-L,4th FLOOR,Horizontal,2456.50965,691.5569250000001,"M2554.1287,658.84955 L2358.8906,658.84955 L2358.8906,724.2643 L2554.1287,724.2643 z"
8465e197fca52f0e,Zone05.svg,Z05,GFRC,L-M,4th FLOOR,Horizontal,2848.9981,691.5569250000001,"M2946.617,658.84955 L2751.3792,658.84955 L2751.3792,724.2643 L2946.617,724.2643 z"
ce429148de9280f9,Zone05.svg,Z05,GFRC,F-G,4th FLOOR,Vertical,395.945495,822.3858,"M363.84195,919.5015 L428.04904,919.5015 L428.04904,725.2701 L363.84195,725.2701 z"
6913d39d7d8ac82e,Zone05.svg,Z05,GFRC,G-H,4th FLOOR,Vertical,592.1897,822.3858,"M559.4823,919.5015 L624.8971,919.5015 L624.8971,725.2701 L559.4823,725.2701 z"
44259b463f0e9480,Zone05.svg,Z05,GFRC,F-G,4th FLOOR,Vertical,526.3724050000001,822.3858,"M494.26886,919.5015 L558.47595,919.5015 L558.47595,725.2701 L494.26886,725.2701 z"
47caf4c398d91022,Zone05.svg,Z05,GFRC,F-G,4th FLOOR,Vertical,461.15895,822.3858,"M429.05542,919.5015 L493.26248,919.5015 L493.26248,725.2701 L429.05542,725.2701 z"
4547079ccd777b7e,Zone05.svg,Z05,GFRC,J-K,4th FLOOR,Vertical,1965.9036500000002,822.38642,"M1998.611,919.50214 L1933.1963,919.50214 L1933.1963,725.2707 L1998.611,725.2707 z"
93bef20bd34ee863,Zone05.svg,Z05,GFRC,F-G,4th FLOOR,Vertical,330.732035,822.38642,"M298.6285,919.50214 L362.83557,919.50214 L362.83557,725.2707 L298.6285,725.2707 z"
971c9ff83257b317,Zone05.svg,Z05,GFRC,F-G,4th FLOOR,Vertical,199.70129,822.38642,"M166.99393,919.50214 L232.40865,919.50214 L232.40865,725.2707 L166.99393,725.2707 z"
009d14eb2f3c9921,Zone05.svg,Z05,GFRC,M-After,4th FLOOR,Vertical,2947.12,822.38642,"M2914.4126,919.50214 L2979.8274,919.50214 L2979.8274,725.2707 L2914.4126,725.2707 z"
2def80be9aa7c59b,Zone05.svg,Z05,GFRC,J-K,4th FLOOR,Vertical,1769.65485,822.38642,"M1736.9475,919.50214 L1802.3622,919.50214 L1802.3622,725.2707 L1736.9475,725.2707 z"
78decaaae04a528a,Zone05.svg,Z05,GFRC,I-J,4th FLOOR,Vertical,1573.4153000000001,822.38642,"M1606.1227,919.50214 L1540.7079,919.50214 L1540.7079,725.2707 L1606.1227,725.2707 z"
2b76dfcb249f46f8,Zone05.svg,Z05,GFRC,L-M,4th FLOOR,Vertical,2750.8759,822.38642,"M2783.5833,919.50214 L2718.1685,919.50214 L2718.1685,725.2707 L2783.5833,725.2707 z"
2591bc9b5d3dea06,Zone05.svg,Z05,GFRC,F-G,4th FLOOR,Vertical,265.51858500000003,822.38642,"M233.41504,919.50214 L297.62213,919.50214 L297.62213,725.2707 L233.41504,725.2707 z"
431cd8f283038dde,Zone05.svg,Z05,GFRC,L-M,4th FLOOR,Vertical,2554.6316500000003,822.38642,"M2521.9243,919.50214 L2587.339,919.50214 L2587.339,725.2707 L2521.9243,725.2707 z"
25784a15aeb27d01,Zone05.svg,Z05,GFRC,K-L,4th FLOOR,Vertical,2358.392,822.38642,"M2391.0994,919.50214 L2325.6846,919.50214 L2325.6846,725.2707 L2391.0994,725.2707 z"
e90fdf384e604636,Zone05.svg,Z05,GFRC,H-I,4th FLOOR,Vertical,1180.9269,822.38642,"M1213.6343,919.50214 L1148.2195,919.50214 L1148.2195,725.2707 L1213.6343,725.2707 z"
f7553505a196db39,Zone05.svg,Z05,GFRC,I-J,4th FLOOR,Vertical,1377.1665,822.38642,"M1344.4591,919.50214 L1409.8739,919.50214 L1409.8739,725.2707 L1344.4591,725.2707 z"
ba6e39b618c812d9,Zone05.svg,Z05,GFRC,K-L,4th FLOOR,Vertical,2162.1432000000004,822.38642,"M2129.4358,919.50214 L2194.8506,919.50214 L2194.8506,725.2707 L2129.4358,725.2707 z"
80a6fc064d93bb1b,Zone05.svg,Z05,GFRC,H-I,4th FLOOR,Vertical,984.6780699999999,822.38642,"M951.9707,919.50214 L1017.38544,919.50214 L1017.38544,725.2707 L951.9707,725.2707 z"
fdb265f5a729be7f,Zone05.svg,Z05,GFRC,G-H,4th FLOOR,Vertical,787.8301,822.38642,"M755.1227,919.50214 L820.5375,919.50214 L820.5375,725.2707 L755.1227,725.2707 z"
4fd3c6c4aab30ad2,Zone05.svg,Z05,GFRC,G-H,4th FLOOR,Vertical,853.64733,822.38642,"M821.54376,919.50214 L885.7509,919.50214 L885.7509,725.2707 L821.54376,725.2707 z"
af7f2e2f6d9b1c4d,Zone05.svg,Z05,GFRC,G-H,4th FLOOR,Vertical,918.86081,822.38642,"M886.75726,919.50214 L950.96436,919.50214 L950.96436,725.2707 L886.75726,725.2707 z"
db2672e0353dd45c,Zone05.svg,Z05,GFRC,F-G,3rd FLOOR,Horizontal,494.04131,953.21587,"M591.6602,920.50854 L396.42242,920.50854 L396.42242,985.9232 L591.6602,985.9232 z"
5994deb0fa93b6cb,Zone05.svg,Z05,GFRC,F-G,3rd FLOOR,Horizontal,297.797135,953.21587,"M395.41605,920.50854 L200.17822,920.50854 L200.17822,985.9232 L395.41605,985.9232 z"
824eadd2d68efc38,Zone05.svg,Z05,GFRC,K-L,3rd FLOOR,Horizontal,2260.2654,953.21587,"M2357.8843,920.50854 L2162.6465,920.50854 L2162.6465,985.9232 L2357.8843,985.9232 z"
fff050cfa0a265c5,Zone05.svg,Z05,GFRC,I-J,3rd FLOOR,Horizontal,1475.2885999999999,953.21587,"M1572.9075,920.50854 L1377.6697,920.50854 L1377.6697,985.9232 L1572.9075,985.9232 z"
d25fa21eb58064bc,Zone05.svg,Z05,GFRC,J-K,3rd FLOOR,Horizontal,2064.02115,953.21587,"M2161.6401,920.50854 L1966.4022,920.50854 L1966.4022,985.9232 L2161.6401,985.9232 z"
5611a1e703dbc1ab,Zone05.svg,Z05,GFRC,J-K,3rd FLOOR,Horizontal,1867.77695,953.21587,"M1965.3958,920.50854 L1770.1581,920.50854 L1770.1581,985.9232 L1965.3958,985.9232 z"
0df883f975a0dc52,Zone05.svg,Z05,GFRC,L-M,3rd FLOOR,Horizontal,2848.9981,953.21587,"M2946.617,920.50854 L2751.3792,920.50854 L2751.3792,985.9232 L2946.617,985.9232 z"
08130d68546b2d34,Zone05.svg,Z05,GFRC,H-I,3rd FLOOR,Horizontal,1082.8002000000001,953.21587,"M1180.4191,920.50854 L985.1813,920.50854 L985.1813,985.9232 L1180.4191,985.9232 z"
c2c3cc281ae363a4,Zone05.svg,Z05,GFRC,H-I,3rd FLOOR,Horizontal,1279.0444,953.21587,"M1376.6633,920.50854 L1181.4255,920.50854 L1181.4255,985.9232 L1376.6633,985.9232 z"
3034e28c97d41b63,Zone05.svg,Z05,GFRC,G-H,3rd FLOOR,Horizontal,690.31178,953.21587,"M787.93066,920.50854 L592.6929,920.50854 L592.6929,985.9232 L787.93066,985.9232 z"
60b768c0997ed335,Zone05.svg,Z05,GFRC,I-J,3rd FLOOR,Horizontal,1671.5327,953.21587,"M1769.1516,920.50854 L1573.9138,920.50854 L1573.9138,985.9232 L1769.1516,985.9232 z"
3838edf97031bce2,Zone05.svg,Z05,GFRC,K-L,3rd FLOOR,Horizontal,2456.50965,953.21587,"M2554.1287,920.50854 L2358.8906,920.50854 L2358.8906,985.9232 L2554.1287,985.9232 z"
831f2beef202aef7,Zone05.svg,Z05,GFRC,L-M,3rd FLOOR,Horizontal,2652.7538,953.21587,"M2750.3728,920.50854 L2555.1348,920.50854 L2555.1348,985.9232 L2750.3728,985.9232 z"
cf25e94006240b03,Zone05.svg,Z05,GFRC,G-H,3rd FLOOR,Horizontal,886.555985,953.21587,"M984.17487,920.50854 L788.9371,920.50854 L788.9371,985.9232 L984.17487,985.9232 z"
4bdfb0a4af29867f,Zone05.svg,Z05,GFRC,F-G,3rd FLOOR,Vertical,395.945495,1084.0447,"M363.84195,1181.1604 L428.04904,1181.1604 L428.04904,986.929 L363.84195,986.929 z"
b91639bfe248965d,Zone05.svg,Z05,GFRC,G-H,3rd FLOOR,Vertical,592.1897,1084.0447,"M559.4823,1181.1604 L624.8971,1181.1604 L624.8971,986.929 L559.4823,986.929 z"
76929039f7bf23d9,Zone05.svg,Z05,GFRC,F-G,3rd FLOOR,Vertical,461.15895,1084.0447,"M429.05542,1181.1604 L493.26248,1181.1604 L493.26248,986.929 L429.05542,986.929 z"
d3a055f677c6e0ae,Zone05.svg,Z05,GFRC,F-G,3rd FLOOR,Vertical,526.3724050000001,1084.0447,"M494.26886,1181.1604 L558.47595,1181.1604 L558.47595,986.929 L494.26886,986.929 z"
65d033427f096ccc,Zone05.svg,Z05,GFRC,H-I,3rd FLOOR,Vertical,1180.9269,1084.0452850000001,"M1213.6343,1181.161 L1148.2195,1181.161 L1148.2195,986.92957 L1213.6343,986.92957 z"
d6b6b796c0f298a7,Zone05.svg,Z05,GFRC,F-G,3rd FLOOR,Vertical,265.51858500000003,1084.0452850000001,"M233.41504,1181.161 L297.62213,1181.161 L297.62213,986.92957 L233.41504,986.92957 z"
1b5133ff620c6342,Zone05.svg,Z05,GFRC,F-G,3rd FLOOR,Vertical,330.732035,1084.0452850000001,"M298.6285,1181.161 L362.83557,1181.161 L362.83557,986.92957 L298.6285,986.92957 z"
461683dde909d2ae,Zone05.svg,Z05,GFRC,F-G,3rd FLOOR,Vertical,199.70129,1084.0452850000001,"M166.99393,1181.161 L232.40865,1181.161 L232.40865,986.92957 L166.99393,986.92957 z"
0ea0e9eb232bc82b,Zone05.svg,Z05,GFRC,J-K,3rd FLOOR,Vertical,1965.9036500000002,1084.0452850000001,"M1998.611,1181.161 L1933.1963,1181.161 L1933.1963,986.92957 L1998.611,986.92957 z"
1cddd1bdf8fcdf0c,Zone05.svg,Z05,GFRC,L-M,3rd FLOOR,Vertical,2750.8759,1084.0452850000001,"M2783.5833,1181.161 L2718.1685,1181.161 L2718.1685,986.92957 L2783.5833,986.92957 z"
ffc4d15c5a4904dc,Zone05.svg,Z05,GFRC,L-M,3rd FLOOR,Vertical,2554.6316500000003,1084.0452850000001,"M2521.9243,1181.161 L2587.339,1181.161 L2587.339,986.92957 L2521.9243,986.92957 z"
986bede33c325a3f,Zone05.svg,Z05,GFRC,I-J,3rd FLOOR,Vertical,1573.4153000000001,1084.0452850000001,"M1606.1227,1181.161 L1540.7079,1181.161 L1540.7079,986.92957 L1606.1227,986.92957 z"
a7c381fbe24ac0d0,Zone05.svg,Z05,GFRC,I-J,3rd FLOOR,Vertical,1377.1665,1084.0452850000001,"M1344.4591,1181.161 L1409.8739,1181.161 L1409.8739,986.92957 L1344.4591,986.92957 z"
bbc69457f9589bfe,Zone05.svg,Z05,GFRC,K-L,3rd FLOOR,Vertical,2358.392,1084.0452850000001,"M2391.0994,1181.161 L2325.6846,1181.161 L2325.6846,986.92957 L2391.0994,986.92957 z"
17b611e12d0839ac,Zone05.svg,Z05,GFRC,M-After,3rd FLOOR,Vertical,2947.12,1084.0452850000001,"M2914.4126,1181.161 L2979.8274,1181.161 L2979.8274,986.92957 L2914.4126,986.92957 z"
0e8ce881710715db,Zone05.svg,Z05,GFRC,K-L,3rd FLOOR,Vertical,2162.1432000000004,1084.0452850000001,"M2129.4358,1181.161 L2194.8506,1181.161 L2194.8506,986.92957 L2129.4358,986.92957 z"
62739e85c505588f,Zone05.svg,Z05,GFRC,J-K,3rd FLOOR,Vertical,1769.65485,1084.0452850000001,"M1736.9475,1181.161 L1802.3622,1181.161 L1802.3622,986.92957 L1736.9475,986.92957 z"
42f21cd0461d0b2f,Zone05.svg,Z05,GFRC,H-I,3rd FLOOR,Vertical,984.6780699999999,1084.0452850000001,"M951.9707,1181.161 L1017.38544,1181.161 L1017.38544,986.92957 L951.9707,986.92957 z"
1721be05502162c1,Zone05.svg,Z05,GFRC,G-H,3rd FLOOR,Vertical,787.8301,1084.0452850000001,"M755.1227,1181.161 L820.5375,1181.161 L820.5375,986.92957 L755.1227,986.92957 z"
b09e96fe670d54c3,Zone05.svg,Z05,GFRC,G-H,3rd FLOOR,Vertical,853.64733,1084.0452850000001,"M821.54376,1181.161 L885.7509,1181.161 L885.7509,986.92957 L821.54376,986.92957 z"
69798666864f66c3,Zone05.svg,Z05,GFRC,G-H,3rd FLOOR,Vertical,918.86081,1084.0452850000001,"M886.75726,1181.161 L950.96436,1181.161 L950.96436,986.92957 L886.75726,986.92957 z"
928c5ca1146ce7a6,Zone05.svg,Z05,GFRC,F-G,2nd FLOOR,Horizontal,297.797135,1214.8748500000002,"M395.41605,1182.1675 L200.17822,1182.1675 L200.17822,1247.5822 L395.41605,1247.5822 z"
416ac9f8acdfe41b,Zone05.svg,Z05,GFRC,F-G,2nd FLOOR,Horizontal,494.04131,1214.8748500000002,"M591.6602,1182.1675 L396.42242,1182.1675 L396.42242,1247.5822 L591.6602,1247.5822 z"
f7425ed6a1ef4423,Zone05.svg,Z05,GFRC,I-J,2nd FLOOR,Horizontal,1475.2885999999999,1214.8748500000002,"M1572.9075,1182.1675 L1377.6697,1182.1675 L1377.6697,1247.5822 L1572.9075,1247.5822 z"
b8332ebc5555ce69,Zone05.svg,Z05,GFRC,J-K,2nd FLOOR,Horizontal,1867.77695,1214.8748500000002,"M1965.3958,1182.1675 L1770.1581,1182.1675 L1770.1581,1247.5822 L1965.3958,1247.5822 z"
f0367540e722b8e0,Zone05.svg,Z05,GFRC,H-I,2nd FLOOR,Horizontal,1082.8002000000001,1214.8748500000002,"M1180.4191,1182.1675 L985.1813,1182.1675 L985.1813,1247.5822 L1180.4191,1247.5822 z"
749d1b412c6c9b29,Zone05.svg,Z05,GFRC,G-H,2nd FLOOR,Horizontal,690.31178,1214.8748500000002,"M787.93066,1182.1675 L592.6929,1182.1675 L592.6929,1247.5822 L787.93066,1247.5822 z"
3e3cd80de0e3b108,Zone05.svg,Z05,GFRC,K-L,2nd FLOOR,Horizontal,2260.2654,1214.8748500000002,"M2357.8843,1182.1675 L2162.6465,1182.1675 L2162.6465,1247.5822 L2357.8843,1247.5822 z"
fce16676817f9f75,Zone05.svg,Z05,GFRC,H-I,2nd FLOOR,Horizontal,1279.0444,1214.8748500000002,"M1376.6633,1182.1675 L1181.4255,1182.1675 L1181.4255,1247.5822 L1376.6633,1247.5822 z"
0d88c1754548b3c1,Zone05.svg,Z05,GFRC,J-K,2nd FLOOR,Horizontal,2064.02115,1214.8748500000002,"M2161.6401,1182.1675 L1966.4022,1182.1675 L1966.4022,1247.5822 L2161.6401,1247.5822 z"
3faa2572f993e0cf,Zone05.svg,Z05,GFRC,K-L,2nd FLOOR,Horizontal,2456.50965,1214.8748500000002,"M2554.1287,1182.1675 L2358.8906,1182.1675 L2358.8906,1247.5822 L2554.1287,1247.5822 z"
880ddce912a2832f,Zone05.svg,Z05,GFRC,L-M,2nd FLOOR,Horizontal,2848.9981,1214.8748500000002,"M2946.617,1182.1675 L2751.3792,1182.1675 L2751.3792,1247.5822 L2946.617,1247.5822 z"
3f5ebb68cfffaff7,Zone05.svg,Z05,GFRC,I-J,2nd FLOOR,Horizontal,1671.5327,1214.8748500000002,"M1769.1516,1182.1675 L1573.9138,1182.1675 L1573.9138,1247.5822 L1769.1516,1247.5822 z"
b546200bb648ec39,Zone05.svg,Z05,GFRC,G-H,2nd FLOOR,Horizontal,886.555985,1214.8748500000002,"M984.17487,1182.1675 L788.9371,1182.1675 L788.9371,1247.5822 L984.17487,1247.5822 z"
5a1c451e0807bbeb,Zone05.svg,Z05,GFRC,L-M,2nd FLOOR,Horizontal,2652.7538,1214.8748500000002,"M2750.3728,1182.1675 L2555.1348,1182.1675 L2555.1348,1247.5822 L2750.3728,1247.5822 z"
95080d6cfe39859b,Zone05.svg,Z05,GFRC,F-G,2nd FLOOR,Vertical,395.945495,1345.70365,"M363.84195,1442.8193 L428.04904,1442.8193 L428.04904,1248.588 L363.84195,1248.588 z"
a4d885bd55e886d2,Zone05.svg,Z05,GFRC,F-G,2nd FLOOR,Vertical,526.3724050000001,1345.70365,"M494.26886,1442.8193 L558.47595,1442.8193 L558.47595,1248.588 L494.26886,1248.588 z"
51cda1b8e2263db8,Zone05.svg,Z05,GFRC,F-G,2nd FLOOR,Vertical,461.15895,1345.70365,"M429.05542,1442.8193 L493.26248,1442.8193 L493.26248,1248.588 L429.05542,1248.588 z"
f2482b370db8f539,Zone05.svg,Z05,GFRC,G-H,2nd FLOOR,Vertical,592.1897,1345.70365,"M559.4823,1442.8193 L624.8971,1442.8193 L624.8971,1248.588 L559.4823,1248.588 z"
23ff28b9ed00ebb6,Zone05.svg,Z05,GFRC,L-M,2nd FLOOR,Vertical,2750.8759,1345.7042999999999,"M2783.5833,1442.82 L2718.1685,1442.82 L2718.1685,1248.5886 L2783.5833,1248.5886 z"
c3549d76b8b4ee99,Zone05.svg,Z05,GFRC,F-G,2nd FLOOR,Vertical,199.70129,1345.7042999999999,"M166.99393,1442.82 L232.40865,1442.82 L232.40865,1248.5886 L166.99393,1248.5886 z"
4914fab09ef8fe05,Zone05.svg,Z05,GFRC,F-G,2nd FLOOR,Vertical,330.732035,1345.7042999999999,"M298.6285,1442.82 L362.83557,1442.82 L362.83557,1248.5886 L298.6285,1248.5886 z"
fcc16244425e2025,Zone05.svg,Z05,GFRC,F-G,2nd FLOOR,Vertical,265.51858500000003,1345.7042999999999,"M233.41504,1442.82 L297.62213,1442.82 L297.62213,1248.5886 L233.41504,1248.5886 z"
a60dc5528ef004d4,Zone05.svg,Z05,GFRC,I-J,2nd FLOOR,Vertical,1573.4153000000001,1345.7042999999999,"M1606.1227,1442.82 L1540.7079,1442.82 L1540.7079,1248.5886 L1606.1227,1248.5886 z"
0a36cae377c1b9ac,Zone05.svg,Z05,GFRC,H-I,2nd FLOOR,Vertical,1180.9269,1345.7042999999999,"M1213.6343,1442.82 L1148.2195,1442.82 L1148.2195,1248.5886 L1213.6343,1248.5886 z"
42854df346cd3aaf,Zone05.svg,Z05,GFRC,I-J,2nd FLOOR,Vertical,1377.1665,1345.7042999999999,"M1344.4591,1442.82 L1409.8739,1442.82 L1409.8739,1248.5886 L1344.4591,1248.5886 z"
72bf7711954a2866,Zone05.svg,Z05,GFRC,J-K,2nd FLOOR,Vertical,1769.65485,1345.7042999999999,"M1736.9475,1442.82 L1802.3622,1442.82 L1802.3622,1248.5886 L1736.9475,1248.5886 z"
78cde2090ccdbfd0,Zone05.svg,Z05,GFRC,K-L,2nd FLOOR,Vertical,2162.1432000000004,1345.7042999999999,"M2129.4358,1442.82 L2194.8506,1442.82 L2194.8506,1248.5886 L2129.4358,1248.5886 z"
d4f1812856c34345,Zone05.svg,Z05,GFRC,L-M,2nd FLOOR,Vertical,2554.6316500000003,1345.7042999999999,"M2521.9243,1442.82 L2587.339,1442.82 L2587.339,1248.5886 L2521.9243,1248.5886 z"
0ed2fb841fe49b54,Zone05.svg,Z05,GFRC,H-I,2nd FLOOR,Vertical,984.6780699999999,1345.7042999999999,"M951.9707,1442.82 L1017.38544,1442.82 L1017.38544,1248.5886 L951.9707,1248.5886 z"
a6a390b69dbf81ed,Zone05.svg,Z05,GFRC,G-H,2nd FLOOR,Vertical,787.8301,1345.7042999999999,"M755.1227,1442.82 L820.5375,1442.82 L820.5375,1248.5886 L755.1227,1248.5886 z"
802a757384ff8bb2,Zone05.svg,Z05,GFRC,G-H,2nd FLOOR,Vertical,853.64733,1345.7042999999999,"M821.54376,1442.82 L885.7509,1442.82 L885.7509,1248.5886 L821.54376,1248.5886 z"
e1703e4227061a4e,Zone05.svg,Z05,GFRC,G-H,2nd FLOOR,Vertical,918.86081,1345.7042999999999,"M886.75726,1442.82 L950.96436,1442.82 L950.96436,1248.5886 L886.75726,1248.5886 z"
59d7925fe2edeafc,Zone05.svg,Z05,GFRC,K-L,2nd FLOOR,Vertical,2358.392,1345.7042999999999,"M2391.0994,1442.82 L2325.6846,1442.82 L2325.6846,1248.5886 L2391.0994,1248.5886 z"
ed82c6aec2b0fd75,Zone05.svg,Z05,GFRC,J-K,2nd FLOOR,Vertical,1965.9036500000002,1345.7042999999999,"M1998.611,1442.82 L1933.1963,1442.82 L1933.1963,1248.5886 L1998.611,1248.5886 z"
